timestamp,x,y
29.798008,570,890
29.929637,616,927
29.995890,633,873
30.061809,660,826
30.128339,669,788
30.193537,661,760
30.259871,644,734
30.326412,651,726
30.389179,633,710
30.457330,605,696
30.521953,593,685
30.589975,589,665
30.656312,574,649
30.721432,580,642
30.787767,582,652
30.853620,549,668
30.920032,509,646
30.986402,491,616
31.052487,480,590
31.117975,473,575
31.184038,454,552
31.250655,447,541
31.316025,453,525
31.382100,445,497
31.448586,457,486
31.546089,473,482
31.611614,489,490
31.677851,479,472
31.743515,465,472
31.810334,456,477
31.875750,468,468
31.942074,479,474
32.008045,476,470
32.073482,476,452
32.138152,467,446
32.206313,470,443
32.272324,473,442
32.337826,487,437
32.404102,488,437
32.470032,510,437
32.536019,500,435
32.602135,511,444
32.667674,514,440
32.734045,539,444
32.800470,538,437
32.866696,547,431
32.932332,550,426
32.998705,564,438
33.064526,549,438
33.131054,562,441
33.197256,565,434
33.263325,554,438
33.328592,556,435
33.393326,551,442
33.460520,552,441
33.526937,558,441
33.592474,543,437
33.659163,550,444
33.725016,552,454
33.791307,544,453
33.856972,538,448
33.922592,528,448
33.988875,538,447
34.054661,551,456
34.120833,536,459
34.186864,541,463
34.252630,542,465
34.317818,537,469
34.385346,474,442
34.451244,400,409
34.516958,368,395
34.582746,309,403
34.649068,259,373
34.715290,214,348
34.780735,158,316
34.846211,114,300
34.911740,78,295
34.978036,52,280
35.043986,42,271
35.109489,41,277
35.175576,43,279
35.241853,113,341
35.307859,205,463
35.373850,281,569
35.440389,355,675
35.637811,406,777
35.704002,398,990
35.769889,383,1151
35.836147,390,1299
35.902125,443,1396
35.968198,501,1466
36.034007,541,1514
36.100821,570,1546
36.166724,594,1583
36.232765,602,1609
36.298861,602,1629
36.364320,613,1632
36.430753,616,1639
36.496956,625,1639
36.562369,613,1638
36.629011,598,1630
36.694192,603,1633
36.760692,580,1639
36.826697,572,1650
36.893139,572,1622
36.958552,572,1614
37.022543,564,1587
37.089799,569,1583
37.157522,579,1579
37.222621,583,1564
37.288566,571,1540
37.354331,557,1552
37.420617,565,1562
37.486710,547,1551
37.550792,546,1541
37.618984,535,1520
37.685109,531,1515
37.750858,520,1505
37.882125,513,1500
37.948945,511,1501
38.015323,512,1507
38.081294,524,1507
38.146507,516,1502
38.211426,516,1480
38.277006,515,1473
38.343591,514,1482
38.410297,516,1494
38.542261,505,1529
38.607855,514,1548
38.673991,518,1551
38.739831,513,1552
38.806511,529,1541
38.872365,523,1506
38.937507,513,1460
39.004048,491,1423
39.070354,470,1382
39.136150,451,1352
39.202039,462,1343
39.268021,470,1353
39.334330,505,1356
39.399985,515,1365
39.465389,501,1374
39.533018,503,1379
39.598631,504,1384
39.664517,521,1384
39.730826,516,1385
39.797008,537,1402
39.862368,539,1418
39.929215,517,1405
39.994648,508,1408
40.060050,512,1424
40.126909,507,1437
40.192306,521,1444
40.258721,527,1465
40.324341,549,1468
40.389895,545,1469
40.456637,542,1479
40.523415,544,1488
40.588528,533,1459
40.654548,522,1427
40.720869,515,1399
40.787078,491,1362
40.852727,478,1362
40.918714,488,1392
40.985298,493,1405
41.050597,501,1428
41.117025,500,1444
41.182818,503,1454
41.249430,507,1453
41.314107,510,1454
41.381236,514,1457
41.446316,511,1459
41.511273,488,1456
41.577630,507,1446
41.642659,504,1440
41.710022,515,1441
41.775882,505,1447
41.842536,520,1447
41.907319,402,1291
41.974051,332,1107
42.038461,249,992
42.105746,189,868
42.171702,239,757
42.237119,285,676
42.302825,339,605
42.370218,388,537
42.436213,427,481
42.501726,448,434
42.568758,458,405
42.634793,466,380
42.699913,474,371
42.767404,499,357
42.832892,524,362
42.898788,518,359
42.964523,538,360
43.030939,546,379
43.096937,566,393
43.162351,577,398
43.228801,585,400
43.294506,588,400
43.360360,570,401
43.426583,558,414
43.492508,546,419
43.558245,529,425
43.624411,516,434
43.691469,514,449
43.756362,508,447
43.823227,491,449
43.888499,502,455
43.954540,506,452
44.021055,508,463
44.086702,504,467
44.153161,502,462
44.218504,519,481
44.284654,514,501
44.350992,512,520
44.417490,514,531
44.483472,522,545
44.549159,523,559
44.615077,522,579
44.680505,508,583
44.778430,501,582
44.845171,501,599
44.910479,490,587
44.976459,489,584
45.043423,512,572
45.108602,519,568
45.174915,529,567
45.240240,524,562
45.306289,507,537
45.372940,495,559
45.438319,483,556
45.503363,483,565
45.570491,487,562
45.636881,505,566
45.702167,493,566
45.768943,479,566
45.834666,479,567
45.901157,474,564
45.965837,478,558
46.033227,493,563
46.099232,464,564
46.166033,461,564
46.230978,461,556
46.297619,463,552
46.361073,471,541
46.428742,470,518
46.495018,555,699
46.561225,653,887
46.627688,724,1059
46.693711,776,1201
46.759706,803,1322
46.825769,823,1420
46.892023,852,1501
46.958088,873,1569
47.022601,876,1616
47.088726,878,1670
47.156068,871,1718
47.420100,854,1754
47.486102,847,1804
47.552033,690,1636
47.617276,530,1428
47.683810,379,1252
47.750152,254,1096
47.816841,159,943
47.882170,90,799
47.948254,44,684
48.013884,87,591
48.111288,92,489
48.178351,129,417
48.375953,155,333
48.638008,283,291
48.775517,1318,-258
49.104219,2428,-911
49.237003,3073,-952
49.300501,3855,-1214
49.501921,4115,-1765
50.556680,4479,-1752
50.619531,5065,-2316
50.684569,5529,-2899
50.751290,5611,-3377
50.818799,5577,-3782
50.884550,5782,-4209
50.950090,5831,-4426
51.214573,5793,-4673
51.281053,4539,-3986
51.346859,3460,-3292
51.411911,2516,-2746
51.478886,1704,-2324
51.544494,1249,-1816
51.609964,532,-1359
51.708932,4,-984
51.774585,-357,-603
51.840432,-574,-243
51.907054,-694,129
51.972742,-836,418
52.038794,-922,647
52.104474,-960,824
52.170130,-923,993
