timestamp,x,y
10.232934,448,1576
10.299219,468,1568
10.365550,464,1511
10.430183,469,1359
10.497430,475,1213
10.562956,499,1084
10.629586,440,924
10.693519,372,752
10.761268,311,614
10.827361,244,470
10.893428,188,364
10.958858,154,274
11.025441,144,385
11.089323,145,523
11.158100,131,660
11.222889,133,778
11.289242,205,772
11.356151,273,728
11.420851,340,704
11.488033,342,787
11.553873,366,843
11.619398,405,829
11.685744,441,812
11.752386,479,796
11.817707,512,790
11.884611,543,775
11.950335,553,719
12.016003,550,669
12.081812,538,624
12.213649,533,594
12.311062,556,668
12.377313,564,725
12.443440,554,831
12.509701,545,930
12.575860,558,1012
12.641817,555,1077
12.707728,552,1119
12.773760,546,1150
12.840104,548,1135
12.906057,547,1130
12.971977,540,1107
13.037498,532,1076
13.104690,521,1062
13.169644,510,1042
13.236228,503,1035
13.302281,498,1018
13.368361,503,1002
13.434091,481,992
13.500617,485,988
13.566475,497,972
13.632665,492,963
13.698974,491,957
13.764582,495,957
13.830555,504,940
13.896561,512,937
13.962575,517,939
14.028548,506,923
14.094420,511,921
14.159196,531,917
14.224985,546,908
14.292360,557,905
14.358403,547,899
14.424537,523,904
14.490955,508,901
14.557209,492,896
14.622635,483,896
14.689190,481,886
14.754781,487,887
14.821174,506,886
14.886320,514,893
14.952299,520,899
15.018204,532,901
15.085405,525,900
15.150647,513,896
15.216337,518,902
15.281758,526,904
15.349279,520,909
15.415619,530,908
15.481445,549,970
15.578269,555,1040
15.644706,561,1096
15.710933,561,1160
15.776522,583,1215
15.841383,584,1252
15.908491,593,1291
15.974676,606,1334
16.040443,625,1362
16.107009,613,1376
16.173200,587,1394
16.238900,592,1412
16.304901,602,1413
16.370492,619,1422
16.437390,615,1423
16.503050,606,1417
16.569069,612,1427
16.634620,600,1424
16.700615,607,1414
16.767304,611,1420
16.832972,606,1421
16.899188,583,1420
16.965584,588,1407
17.031934,591,1386
17.097099,588,1374
17.163799,578,1369
17.229621,578,1354
17.296090,563,1344
17.360611,569,1344
17.426473,559,1337
17.493184,443,1363
17.691663,362,1412
17.757491,368,1444
17.823284,380,1470
17.889550,407,1506
17.955963,421,1527
18.021654,429,1539
18.087757,444,1551
18.153803,466,1566
18.219528,486,1560
18.285150,410,1570
18.351381,341,1564
18.417443,280,1565
18.483943,226,1567
18.550173,168,1520
18.615811,141,1330
18.681728,88,1138
18.748237,53,962
18.813545,7,785
18.911740,4,626
18.977604,21,486
19.044081,70,369
19.109606,87,269
19.174813,194,213
19.240820,256,160
19.307813,326,127
19.373654,396,81
19.440160,455,84
19.506519,504,82
19.571976,545,87
19.637728,573,125
19.703477,598,156
19.769265,599,194
19.835581,614,232
19.901734,618,268
19.967666,615,315
20.033967,616,344
20.100442,595,383
20.165919,589,417
20.231718,596,447
20.298870,593,479
20.364530,603,504
20.430323,600,524
20.496604,591,543
20.628531,590,565
20.694523,571,613
20.760719,573,639
20.826449,564,658
20.892555,569,677
20.959236,557,673
21.024593,522,663
21.090516,490,639
21.157304,463,609
21.222704,398,551
21.288334,342,496
21.352880,270,434
21.420327,225,387
21.486494,200,367
21.552419,250,376
21.618976,303,390
21.684515,344,404
21.750871,394,410
21.816649,432,422
21.882876,471,423
21.949361,496,434
22.015145,511,453
22.080895,529,457
22.146244,541,468
22.211727,539,473
22.277226,545,496
22.343498,541,491
22.410008,555,486
22.541873,556,492
22.607450,546,574
22.673945,547,627
22.739963,540,613
22.805639,541,565
22.871664,537,523
22.937241,532,487
23.003504,524,464
23.069659,515,433
23.135394,516,397
23.201954,512,384
23.267849,511,352
23.333574,508,325
23.398861,508,305
23.466868,475,290
23.531527,471,273
23.598231,460,254
23.664917,454,245
23.728521,460,229
23.796411,469,216
23.862186,477,201
23.928435,460,194
23.994978,447,203
24.060559,468,187
24.126541,501,151
24.190811,550,102
24.257289,598,65
24.325043,599,26
24.390790,607,-11
24.456445,609,-53
24.522225,604,-78
24.588555,617,-104
24.655614,613,-132
24.720362,635,-141
24.786459,662,-160
24.852203,663,-171
24.919077,703,-191
24.985026,713,-211
25.050773,701,-214
25.116735,689,-222
25.182701,692,-232
25.248420,703,-233
25.314740,699,-224
25.380972,709,-218
25.446012,696,-214
25.544521,694,-222
25.610841,692,-213
25.676343,702,-224
25.742426,705,-207
25.809130,703,-199
25.874310,702,-186
25.940971,691,-190
26.007112,689,-187
26.072261,698,-182
26.139059,690,-181
26.204931,680,-184
26.270653,668,-177
26.336419,658,-178
26.402978,660,-177
26.468250,650,-173
26.534263,644,-158
26.600839,657,-155
26.675806,660,-156
26.765945,653,-137
26.831716,650,-146
26.898683,672,-119
26.964087,639,17
27.030022,594,114
27.096650,554,196
27.162346,541,344
27.228155,505,511
27.294621,493,675
27.360724,491,804
27.425797,486,913
27.492296,477,1000
27.558294,479,1080
27.624944,419,1097
27.690691,371,1074
27.756471,313,1046
27.822348,257,1016
27.888249,198,956
27.954288,121,896
28.020625,102,827
28.086766,87,773
28.152518,91,723
28.218915,94,667
28.284791,55,628
28.350185,52,602
28.416771,58,582
28.482532,54,574
28.549339,74,556
28.615222,68,533
28.680805,45,531
28.746780,29,507
28.844049,21,512
28.910500,-18,513
28.976401,-22,495
29.042652,-43,476
29.108207,-14,446
29.173163,-25,423
29.240663,19,405
29.305952,51,396
29.372420,55,368
29.571877,88,352
29.636812,160,445
29.702362,241,544
29.769161,304,622
29.834973,377,704
29.901086,435,772
29.967258,489,834
30.032546,515,898
30.099053,545,955
30.165474,556,991
30.231837,562,1016
30.297944,563,1039
30.363332,578,1072
30.429327,570,1074
30.495307,569,1093
30.561297,562,1096
30.627294,561,1104
30.693861,560,1110
30.759300,565,1012
30.825457,549,871
30.891396,531,737
30.957845,510,631
31.023161,464,522
31.089551,490,427
31.156101,493,368
31.221177,510,307
31.287987,524,251
31.353440,550,157
31.419311,595,44
31.484110,610,-48
31.551546,618,-133
31.617843,616,-197
31.683509,622,-266
31.749227,610,-310
31.816082,614,-338
31.882060,587,-328
31.948018,579,-337
32.013542,580,-355
32.078980,587,-341
32.144673,580,-318
32.210853,584,-328
32.276394,569,-313
32.342876,571,-309
32.407580,549,-288
32.474554,555,-271
32.540359,549,-276
32.607105,545,-257
32.672699,557,-245
32.739269,582,-230
32.805160,567,-221
32.870585,571,-205
32.937181,556,-177
33.002483,562,-164
33.068490,557,-183
33.135311,565,-173
