timestamp,x,y
108.506671,443,1653
108.572210,441,1637
108.637577,436,1590
108.704013,448,1510
108.771432,488,1426
108.836569,495,1354
108.901260,503,1277
108.968907,508,1196
109.033265,509,1131
109.100908,514,1050
109.166277,511,979
109.233001,516,928
109.299475,524,864
109.364332,519,834
109.432068,510,810
109.497840,495,784
109.564597,487,775
109.628808,491,785
109.695664,505,807
109.761776,544,822
109.827090,557,817
109.892864,543,815
109.959393,538,810
110.024845,525,796
110.090783,525,764
110.155204,527,750
110.222617,523,732
110.288371,534,711
110.355042,525,713
110.420846,509,720
110.485348,508,717
110.551255,518,715
110.617743,527,719
110.682119,528,739
110.749508,521,734
110.815558,524,754
110.882294,521,756
110.948651,509,760
111.014277,480,779
111.080908,478,795
111.146657,495,785
111.212156,499,798
111.277612,490,805
111.344896,486,820
111.410161,475,818
111.476596,476,804
111.542009,464,821
111.608793,481,807
111.674088,467,791
111.740123,450,787
111.806362,447,802
111.872406,462,780
111.938206,482,783
112.003745,493,779
112.070696,504,769
112.136705,504,768
112.202098,528,749
112.268871,489,734
112.333296,424,658
112.401817,352,579
112.467927,276,489
112.532386,237,425
112.599175,196,378
112.664614,169,332
112.730872,128,292
112.796865,130,290
112.862770,191,326
112.929624,256,366
112.994353,329,414
113.061348,381,434
113.127563,432,472
113.194548,476,469
113.260379,513,425
113.326961,519,409
113.390948,543,519
113.456718,569,635
113.521999,575,769
113.588042,572,877
113.654024,563,981
113.721202,559,1072
113.785609,535,1152
113.852526,532,1216
113.917953,534,1281
113.983756,531,1315
114.050618,534,1353
114.116748,532,1393
114.181679,538,1423
114.247394,524,1427
114.314989,520,1418
114.380281,502,1432
114.446790,503,1428
114.512792,514,1425
114.579953,516,1418
114.644810,506,1411
114.711419,495,1397
114.777550,513,1383
114.843785,510,1371
114.909348,498,1351
114.975607,486,1327
115.042930,475,1323
115.107175,488,1310
115.173065,480,1292
115.239308,463,1270
115.304980,459,1257
115.371531,457,1245
115.437056,451,1237
115.503942,450,1219
115.569164,346,1059
115.634582,300,895
115.702186,239,755
115.767132,212,595
115.833530,173,492
115.899586,163,552
115.965742,165,671
116.031332,156,801
116.097213,163,896
116.163699,172,1007
116.228205,174,1088
116.295910,177,1186
116.360471,187,1263
116.427536,163,1182
116.494040,191,1014
116.559004,184,872
116.625798,212,723
116.690237,230,595
116.756550,234,497
116.823302,296,501
116.888292,357,585
116.955182,360,740
117.019968,356,853
117.086112,337,989
117.153093,335,1081
117.218179,309,1180
117.284200,278,1238
117.350376,249,1301
117.415979,219,1360
117.483168,207,1398
117.547842,169,1459
117.614900,128,1491
117.679921,78,1533
117.748092,76,1546
117.812605,94,1552
117.879159,80,1584
117.945800,104,1571
118.143896,113,1547
118.208829,204,1417
118.275686,301,1315
118.340616,385,1209
118.473940,430,1138
118.539768,371,921
118.737718,337,759
118.802673,380,603
118.868711,406,453
118.934807,416,354
119.133317,424,265
119.198444,415,181
119.398223,367,145
119.463383,443,315
119.529019,543,468
119.727060,632,611
119.793346,742,763
119.859500,811,927
119.925076,874,1077
119.991931,887,1194
120.088918,861,1298
120.155958,843,1343
120.220797,801,1379
120.286980,769,1405
120.353542,703,1496
120.418892,674,1571
120.485497,653,1642
120.550857,625,1704
120.617185,612,1736
120.684480,605,1799
120.749091,597,1859
120.816204,569,1890
120.880677,551,1885
120.947470,514,1890
121.013908,481,1896
121.080133,443,1907
121.146114,442,1909
121.211080,427,1911
121.278742,424,1897
