timestamp,x,y
19.301070,842,648
19.366573,863,809
19.432377,873,933
19.499098,883,1022
19.564827,879,1082
19.631092,873,1123
19.697027,875,1148
19.763278,859,1167
19.830044,883,1138
19.895456,904,1085
19.961281,908,1047
20.027422,899,1046
20.094271,913,1024
20.159312,920,1012
20.226120,898,1030
20.291997,878,1032
20.357967,874,1030
20.424170,875,993
20.487004,851,981
20.555921,836,950
20.621875,815,914
20.687702,811,878
20.753483,810,860
20.819905,812,881
20.885840,823,889
20.952189,843,873
21.017627,833,854
21.083820,827,831
21.149245,805,823
21.215060,802,828
21.281681,810,836
21.347921,808,837
21.413307,805,852
21.480342,812,886
21.545659,809,877
21.611974,816,894
21.678120,814,924
21.744205,814,916
21.841631,807,916
21.907893,805,918
21.973872,807,908
22.040302,807,909
22.106297,807,920
22.171582,809,929
22.237773,809,917
22.303773,805,926
22.369953,794,932
22.436309,793,947
22.502471,801,933
22.567676,796,938
22.633664,801,938
22.699503,789,953
22.765592,777,951
22.832090,771,950
22.896492,774,942
22.962619,762,941
23.096814,780,937
23.162041,800,917
23.228976,801,893
23.294236,814,913
23.360716,816,910
23.426614,837,889
23.493009,834,881
23.559199,830,871
23.624371,845,909
23.690603,832,936
23.756950,836,915
24.088603,604,-605
24.152788,607,-466
24.218173,677,-239
24.284753,722,-15
24.350538,729,238
24.416645,744,444
24.482691,770,619
24.548663,795,762
24.614416,811,874
24.680167,828,960
24.743872,851,1013
24.812706,874,1038
24.879349,884,1044
24.944754,886,1031
25.010734,886,1011
25.076966,887,1011
25.142537,883,1007
25.241121,885,989
25.306096,887,978
25.373484,883,977
25.438911,886,974
25.503379,866,1003
25.570931,855,998
25.637157,809,934
25.702970,803,935
25.768486,817,973
25.834738,812,1039
25.900770,807,1069
25.966470,822,1074
26.033242,830,1079
26.098773,844,1068
26.165109,842,1046
26.230598,842,1056
26.297074,824,1087
26.363004,807,1124
26.428852,779,1103
26.495634,751,1088
26.561144,756,1037
26.627497,774,952
26.693210,768,842
26.759895,774,797
26.825376,783,754
26.892263,769,668
26.957620,769,622
27.024077,746,583
27.089468,754,593
27.155601,752,597
27.221699,788,620
27.287944,816,638
27.354498,836,674
27.419713,854,693
27.486213,850,691
27.550872,854,693
27.616872,834,711
27.683687,822,741
27.749522,822,753
27.815074,832,759
27.881975,840,757
27.947444,843,770
28.013601,838,775
28.079504,834,665
28.145555,845,582
28.211904,862,534
28.277975,872,497
28.344730,871,465
28.409439,868,439
28.474878,859,433
28.540289,837,428
28.606755,828,417
28.672821,817,413
28.738645,804,407
28.805123,789,396
28.870866,790,399
28.936564,777,433
29.002737,783,476
29.068464,794,514
29.134692,795,531
29.200471,795,567
29.266584,781,573
29.332516,779,605
29.399116,762,608
29.464557,759,593
29.531245,729,595
29.597310,743,560
29.663494,771,577
29.729817,756,548
29.795174,717,619
29.861919,665,858
29.927108,586,1125
30.059669,579,1245
30.323993,628,1226
30.389708,-128,968
30.456281,-741,705
30.521747,-1300,482
30.719727,-1821,315
30.853234,-2498,-669
30.917297,-2768,-826
30.982595,-3009,-804
31.048520,-3134,-690
31.115479,-3225,-451
31.313614,-3165,-385
31.448050,-3234,-439
31.512447,-3210,-373
31.578084,-3207,-415
31.644228,-3220,-418
31.709663,-3106,-294
31.776377,-2998,-296
31.873153,-2871,-184
31.938291,-2719,-136
32.071625,-2562,23
33.062375,-2443,110
33.194465,-1625,114
33.326464,-939,337
33.392712,-263,649
33.457783,297,907
33.524704,800,1056
33.590272,1141,1156
33.656587,1441,1054
33.722565,1665,906
33.788621,1837,676
33.854504,1987,590
33.920128,2017,584
33.986204,2000,633
34.053059,1884,692
34.117927,1781,719
34.184630,1646,717
34.250186,1417,836
34.317052,1224,941
34.382161,1008,1004
34.448417,767,1104
34.514574,528,1237
34.580597,298,1162
34.646294,107,1100
34.712471,-38,1264
34.778776,-114,1193
34.845315,-222,1062
34.911268,-274,971
34.976968,-329,938
35.108791,-342,898
35.174451,-164,498
35.272463,-68,160
