timestamp,x,y
9.045042,578,666
9.110614,577,662
9.176933,568,662
9.243245,569,665
9.309429,569,671
9.375476,572,665
9.441950,578,671
9.507428,577,673
9.572864,567,681
9.639934,574,680
9.705682,577,679
9.771141,580,682
9.837491,582,691
9.903902,577,697
9.969192,581,702
10.035850,580,706
10.101326,582,702
10.167706,580,701
10.233425,581,701
10.299226,578,709
10.365541,587,709
10.432303,582,709
10.497480,586,714
10.563869,581,718
10.630215,587,723
10.695610,586,722
10.761659,590,724
10.827873,590,730
10.893216,584,740
10.959463,576,743
11.025752,562,738
11.092185,564,743
11.158422,571,738
11.224075,569,742
11.288572,578,734
11.354317,587,728
11.419668,593,724
11.488338,581,727
11.553606,584,726
11.619256,587,730
11.685226,582,729
11.751615,583,734
11.816863,585,736
11.882472,581,737
11.949374,585,742
12.015361,592,774
12.080975,587,782
12.146677,573,790
12.213278,578,796
12.279491,554,805
12.343635,548,810
12.411276,542,813
12.477871,534,813
12.542830,540,782
12.610190,547,770
12.675436,547,747
12.741172,547,732
12.805054,557,731
12.874524,555,735
12.939371,551,741
13.006002,556,741
13.071144,562,747
13.138013,552,757
13.203319,563,757
13.269687,552,766
13.333950,566,770
13.401304,574,771
13.467751,559,783
13.533788,557,780
13.599241,556,775
13.666877,555,780
13.731986,538,783
13.797765,534,783
13.864404,532,799
14.061758,546,800
14.128096,534,866
14.194057,515,922
14.260179,502,963
14.325978,490,991
14.392014,484,1009
14.458110,472,1028
14.524064,469,1045
15.315335,473,1079
15.380346,1125,1030
15.447497,1924,1008
15.513324,2952,854
16.305452,3924,541
16.503508,3993,680
17.695094,4223,626
17.827040,4612,390
18.155567,4968,194
18.549162,5354,107
18.615486,4906,289
18.680847,4310,425
18.746730,3619,560
18.813895,3027,648
18.879499,2522,660
18.943673,2109,610
19.010939,1763,522
19.076662,1437,367
19.143115,1158,196
19.209853,968,12
19.341919,876,-160
19.405692,781,-381
19.473912,631,-608
19.539371,444,-781
19.605712,305,-909
19.669727,208,-1046
19.736671,127,-1046
19.803534,160,-788
19.870197,312,-596
21.124414,692,-281
21.189659,801,-148
21.321845,1014,-196
21.387073,1076,-452
21.451816,1007,-692
21.518457,1123,-999
21.651132,1058,-1298
21.716944,999,-1597
21.782939,997,-1826
21.848674,993,-2039
21.914563,924,-2203
21.981551,929,-2322
22.047203,924,-2417
22.113529,861,-2468
22.179219,895,-2504
22.245042,918,-2582
22.311955,982,-2701
22.376920,941,-2779
22.443104,938,-2813
22.510261,993,-2814
22.575402,1055,-2857
22.641303,1071,-2825
22.707802,983,-2642
22.773452,983,-2491
22.840034,1078,-2336
22.905419,1081,-2107
22.971525,1111,-1885
23.035379,1117,-1682
23.235545,1123,-1458
23.301487,1109,-1166
23.367677,1029,-905
23.433418,1057,-724
23.499928,1099,-634
23.566151,967,-519
23.632272,778,-360
23.697332,634,-205
23.763650,301,236
23.829467,157,612
23.895704,152,886
23.962080,126,1123
24.028342,202,1243
24.093804,299,1313
24.159574,342,1380
24.225763,368,1415
24.291799,342,1445
24.357332,426,1470
24.423892,511,1477
24.489906,529,1542
24.687267,579,1574
24.751984,587,1691
24.817294,941,1860
24.884560,1111,1738
24.950133,1654,1405
25.016782,2353,1105
25.083193,3007,905
25.148536,3524,677
25.215050,3710,512
25.280584,3824,461
25.347643,3618,358
25.411205,3628,614
25.476544,3368,733
25.545067,3131,819
25.610686,2847,845
25.676503,2408,879
25.743029,1905,918
25.810118,1341,906
25.875571,885,761
25.942065,456,503
26.007308,23,21
26.074026,-352,-568
26.801618,-363,-1231
26.865061,-313,-1838
26.931083,-297,-2011
26.998026,-393,-1972
27.063838,-415,-1710
27.129657,-478,-1158
27.195943,-516,-581
27.262033,-498,-109
27.327358,-372,300
27.462478,-179,633
27.594448,-280,345
27.656973,-311,267
27.723799,-366,285
27.790244,-418,281
27.856113,-443,387
27.922666,-452,482
27.986406,-486,544
28.050757,-448,650
28.119103,-412,712
28.184727,-349,773
28.250616,-252,814
28.315744,-155,823
28.382816,-115,851
28.448967,-110,829
28.514814,-135,782
28.581181,-129,748
28.646950,-120,695
28.713373,-150,655
28.779060,-179,591
28.845272,-201,543
28.911533,-316,498
28.977523,-398,454
29.042935,-472,429
29.110121,-439,391
29.175428,-406,374
29.241573,-398,345
29.308326,-348,341
29.371700,-318,350
29.439323,-281,362
29.505734,-285,379
29.572628,-263,391
29.637087,-252,410
29.704015,-252,436
29.769279,-249,455
29.834599,-241,475
29.901751,-242,472
29.967932,-332,486
30.033587,-458,523
30.099493,-534,537
30.165964,-528,554
30.231528,-492,557
30.298124,-406,553
30.364012,-347,525
30.429792,-293,500
30.496262,-248,461
30.561772,-202,440
30.628333,28,364
30.694293,281,304
30.759963,563,238
30.825297,785,218
30.889719,995,158
30.958643,1067,148
31.023475,842,137
31.089348,647,157
31.156285,471,170
31.221031,312,185
31.286506,192,203
31.352806,-111,212
31.419002,-373,226
31.483966,-571,241
31.549173,-758,258
31.618350,-910,272
31.682644,-1017,295
31.749839,-927,298
31.814413,-831,296
31.881315,-774,278
31.946841,-682,268
32.014149,-586,259
32.079142,-490,268
32.145516,-449,277
32.210293,-396,199
32.276795,-372,135
32.343094,-330,81
32.409717,-282,59
32.475823,-286,71
32.541778,-283,42
32.607547,-273,94
32.672939,-237,190
32.739443,-195,252
32.805294,-26,478
34.389498,120,818
34.456135,72,941
34.522035,-2,1046
34.619304,-100,1152
34.752078,-186,1257
34.883796,-344,1345
34.950606,-505,1360
35.015312,-712,1346
35.214469,-874,1320
35.349340,-552,1185
35.412148,-586,984
35.478250,-67,638
35.610955,-440,392
35.676925,-466,202
38.286170,-224,-279
38.416023,110,-661
38.480923,786,-736
38.546961,1372,-861
38.613500,1745,-1045
38.679260,1967,-1236
38.744585,2128,-1295
38.811357,2080,-1420
38.877064,1965,-1495
38.943190,1735,-1607
