timestamp,x,y
32.765996,876,477
32.831897,868,491
32.896972,866,486
32.963350,870,486
33.030285,877,493
33.096566,870,493
33.162365,873,492
33.228213,869,482
33.294353,875,476
33.360172,862,463
33.425072,864,456
33.490263,856,443
33.557518,855,442
33.621412,848,426
33.689073,863,439
33.755676,856,419
33.821307,863,401
33.886364,863,380
33.954130,852,356
34.019767,848,338
34.086175,836,319
34.150655,828,316
34.217775,831,302
34.284183,819,288
34.349910,820,275
34.416004,816,269
34.482487,814,278
34.579556,801,283
34.645932,804,287
34.712422,815,289
34.777768,825,261
34.844356,810,238
34.908636,814,228
34.974381,813,212
35.039917,815,226
35.107204,828,266
35.174349,839,283
35.240635,848,295
35.306557,843,315
35.372451,847,326
35.438361,851,326
35.504420,839,317
35.571032,855,334
35.636713,860,338
35.702702,847,348
35.767703,853,359
35.834555,851,349
35.900443,840,349
35.966560,833,342
36.032400,827,341
36.098038,828,349
36.164971,822,341
36.231169,818,347
36.297574,822,358
36.362861,826,352
36.428106,816,340
36.494546,811,349
36.560959,815,354
36.626672,817,345
36.693159,819,345
36.758900,826,350
36.825294,822,350
36.891592,822,353
36.954512,828,352
37.020457,831,399
37.086563,836,534
37.152599,854,664
37.220771,859,760
37.287160,861,820
37.352901,859,868
37.418930,872,917
37.484746,878,958
37.550643,881,988
37.616736,887,999
37.683107,899,1011
37.748816,894,1023
37.815571,898,994
37.913144,900,999
37.979360,912,998
38.045379,908,1004
38.110825,918,995
38.176946,922,981
38.243508,920,976
38.309661,929,967
38.375367,934,975
38.441296,938,962
38.507533,935,953
38.573219,933,957
38.639261,929,938
38.705184,930,928
38.771850,925,902
38.837616,924,888
38.903674,928,880
38.968210,924,877
39.033494,918,885
39.100774,918,897
39.167750,921,775
39.233402,908,629
39.299902,878,477
39.366015,848,342
39.431758,804,240
39.497522,786,151
39.564186,775,89
39.630209,769,40
39.696196,758,6
39.761536,759,-14
39.828057,757,-45
39.893518,760,-52
39.959631,760,-51
40.026147,758,-21
40.092060,761,-2
40.157917,755,3
40.224307,768,31
40.290558,784,54
40.356415,778,86
40.421845,777,103
40.488291,777,102
40.554107,784,113
40.620053,791,137
40.684965,792,143
40.752067,793,158
40.817777,804,162
40.883693,800,159
40.950227,784,147
41.016700,777,144
41.082340,781,138
41.148018,788,139
41.212965,771,129
41.278908,771,136
41.345257,758,159
41.411310,756,161
41.477310,746,126
41.542793,740,147
41.609106,746,166
41.675426,755,165
41.741143,756,174
41.807495,771,174
41.873171,779,175
41.938638,797,184
42.005600,814,189
42.071313,812,191
42.137435,815,197
42.203611,812,185
42.269693,825,169
42.335285,820,159
42.401261,821,138
42.467054,814,136
42.533537,819,121
42.600182,828,115
42.666484,823,101
42.732311,820,91
42.798176,830,93
42.863982,825,77
42.927400,825,71
42.995249,829,67
43.062095,838,58
43.127788,851,54
43.194374,849,39
43.260028,864,39
43.326002,847,52
43.392140,840,39
43.458139,841,34
43.524505,828,25
43.590231,826,26
43.656744,820,21
43.722460,820,47
43.787888,819,59
43.853880,802,72
43.920028,797,77
43.986315,798,96
44.051622,811,201
44.117690,812,275
44.183557,827,347
44.249861,842,425
44.316203,846,468
44.381830,853,505
44.447651,857,547
44.513045,873,587
44.578663,876,616
44.644988,883,618
44.711289,894,651
44.777377,896,626
44.843147,893,618
44.908311,891,612
44.972501,894,624
45.039851,908,604
45.104612,902,615
45.170619,898,577
45.238926,890,547
45.306072,886,517
45.371559,883,489
45.437032,888,469
45.503141,886,465
45.568246,886,451
45.635585,874,463
45.701030,867,472
45.767338,864,454
45.833312,861,460
45.900004,865,441
45.965002,857,453
46.031072,865,457
46.096944,861,466
46.164023,858,468
46.229644,846,453
46.295570,848,459
46.362337,844,457
46.428029,850,475
46.494229,868,478
46.560126,870,492
46.626015,868,499
46.692124,870,495
46.758200,862,482
46.823822,873,490
46.890416,879,479
46.954117,871,465
47.022213,859,461
47.086881,864,456
47.153827,862,466
47.220069,863,475
47.286497,859,478
47.351619,848,469
47.417361,850,449
47.483672,851,449
47.549932,852,449
47.615539,848,449
47.681941,851,454
47.747808,861,448
47.812735,873,488
47.878924,885,509
47.945261,882,551
48.011348,885,562
48.077257,888,586
48.143066,899,599
48.208852,903,660
48.274899,908,701
48.341406,921,730
48.406870,923,779
48.473455,926,796
48.539516,924,804
48.605130,925,799
48.671448,935,804
48.736757,939,809
48.803254,947,825
48.868765,941,823
48.935356,936,831
49.000943,939,835
49.066416,947,832
49.133814,939,838
49.199712,937,826
49.265396,939,814
49.331427,935,787
49.397102,937,777
49.463510,934,776
49.529888,933,770
49.595658,931,761
49.661774,924,780
49.727900,926,774
49.793724,929,767
49.859774,935,760
49.925776,937,757
49.989569,940,767
50.056498,942,760
50.121579,925,733
50.187436,926,698
50.253174,928,650
50.320320,919,608
50.387940,920,561
50.453898,930,534
50.520141,928,504
50.585918,930,485
50.651741,933,471
50.718111,940,410
50.783652,932,380
50.850229,921,340
50.982314,846,321
51.048168,731,240
51.145443,607,143
51.211233,500,72
51.278023,423,33
51.344030,336,-8
51.410440,322,-1
51.475899,388,5
51.541906,454,40
51.608268,518,72
51.674180,593,84
51.740186,644,108
51.805802,701,147
51.872373,737,168
51.937954,764,182
52.004102,803,218
52.070147,827,245
52.136494,863,272
52.201830,871,285
52.268050,872,288
52.333876,881,309
52.401065,895,321
52.466488,904,323
52.532664,910,330
52.598851,914,340
52.664324,923,348
52.730605,921,361
52.796305,935,346
52.863177,936,341
52.928910,937,332
52.994068,931,323
53.060459,944,327
53.126852,949,319
53.193108,943,311
53.259126,937,315
53.324056,910,291
53.390961,893,278
53.456940,873,262
53.523079,860,256
53.588636,845,255
53.654576,823,250
53.720657,816,238
53.787244,822,221
53.853395,835,241
53.918739,847,237
53.986359,848,241
54.050681,854,236
54.115885,863,231
54.180329,880,218
54.246421,879,223
54.313712,885,217
54.412061,882,219
54.478961,870,213
54.544247,873,199
54.611399,886,211
54.677489,889,207
54.743252,892,210
54.808932,903,218
54.874966,896,218
54.941137,892,227
55.006053,887,234
55.073057,901,222
55.139084,908,234
55.204962,898,235
55.270260,910,245
55.337152,910,242
55.402095,914,255
55.466753,911,262
55.534693,909,244
55.600850,903,260
55.667045,894,267
55.733559,886,269
55.799394,879,242
55.865775,888,231
55.931661,892,230
55.997136,892,224
56.063650,891,235
56.129676,904,248
56.195710,907,240
56.262025,906,265
56.327959,918,312
56.394111,922,340
56.460194,929,373
56.526004,933,395
56.592103,923,404
56.657921,926,423
56.724225,927,427
56.790158,927,432
56.855707,915,427
56.921811,916,429
56.987839,932,430
57.053259,933,427
57.120037,939,439
57.185720,936,417
57.251340,949,406
57.317998,936,427
57.383923,935,414
57.449397,931,411
57.515872,927,424
57.582140,930,435
57.647819,928,440
57.712679,927,446
57.778596,931,436
57.844407,928,463
57.911105,929,448
57.976850,916,451
58.043051,918,437
58.109282,895,435
58.174870,886,433
58.241213,881,455
58.307228,886,467
58.372997,886,468
58.439441,877,468
58.504623,874,458
58.570574,887,452
58.636971,894,431
58.703028,909,425
58.769196,910,430
58.835151,924,427
58.900558,923,428
58.966804,922,424
59.032702,918,427
59.099456,937,419
59.165511,943,420
