timestamp,x,y
29.073285,872,666
29.138844,897,676
29.205163,892,655
29.271043,875,646
29.336400,861,627
29.402612,852,602
29.468996,854,637
29.566329,866,645
29.632505,846,645
29.698494,842,637
29.764762,835,641
29.830804,811,659
29.897043,830,670
29.962944,845,716
30.029126,855,754
30.094963,875,813
30.160963,885,864
30.227551,871,879
30.292926,895,924
30.359204,900,931
30.424940,898,929
30.491386,890,940
30.557303,882,950
30.623301,897,967
30.688939,870,945
30.755662,846,930
30.821348,860,929
30.887446,885,934
30.953513,901,934
31.019382,906,942
31.084896,915,938
31.151601,914,938
31.217784,912,926
31.283096,939,922
31.349669,960,925
31.415583,958,930
31.481925,960,940
31.678455,938,934
31.745918,1071,582
31.811328,1385,287
31.877828,1702,163
31.943317,1901,172
32.009403,2314,145
32.075438,2717,204
32.405482,3403,462
