timestamp,x,y
33.727888,658,-962
33.793280,652,-935
33.859840,647,-917
33.925412,639,-920
33.991158,646,-910
34.057885,662,-891
34.124122,657,-869
34.189964,675,-849
34.255648,656,-846
34.322296,658,-571
34.388204,645,-311
34.454071,639,-85
34.519811,629,104
34.585909,604,305
34.652205,580,504
34.717973,564,677
34.783560,547,815
34.849696,533,931
34.916255,513,1018
34.982312,516,1104
35.048255,528,1190
35.114497,522,1233
35.179393,513,1255
35.245876,510,1272
35.311373,516,1289
35.377588,532,1304
35.443862,539,1315
35.510192,540,1320
35.576729,542,1368
35.642241,542,1422
35.708494,532,1466
35.774389,537,1498
35.840777,538,1493
35.905801,558,1363
35.972327,553,1272
36.236905,566,1194
36.300755,561,1253
36.367464,551,1305
36.432238,546,1348
36.499429,547,1400
36.564958,553,1435
36.630829,565,1473
36.697218,568,1504
36.763491,555,1531
36.829421,551,1545
36.895029,535,1564
36.961709,517,1589
37.027494,503,1600
37.093316,491,1608
37.159610,484,1616
37.225387,481,1633
37.291818,479,1627
37.357059,482,1624
37.423501,492,1616
37.489646,502,1617
37.556483,505,1617
37.622029,510,1608
37.688092,503,1587
37.754398,508,1597
37.819402,491,1652
37.886067,486,1690
37.951629,453,1775
38.018237,423,1840
38.083639,397,1888
38.149380,395,1801
38.216665,403,1695
38.282028,413,1618
38.348096,406,1575
38.413828,405,1537
38.479780,408,1509
38.545023,407,1488
38.612413,419,1479
38.678523,430,1466
38.743800,430,1460
38.809304,431,1444
38.873747,436,1439
38.942976,437,1423
39.008689,438,1422
39.074083,448,1418
40.491818,449,1411
40.558545,416,1223
40.624466,408,1056
40.689808,369,922
40.756611,318,765
40.822505,279,646
40.889466,281,499
41.020870,214,514
41.086781,165,497
41.153232,159,387
41.219341,154,355
41.284628,153,311
41.351642,261,389
41.416800,353,458
41.482404,430,541
41.547281,510,621
41.616085,548,696
41.681334,584,816
41.747892,598,894
41.813327,617,981
41.880319,614,1077
41.945544,638,1155
42.010856,661,1220
42.077850,656,1264
42.142646,634,1296
42.208737,606,1312
42.275559,595,1340
42.339153,592,1374
42.406659,591,1402
42.603380,566,1434
42.670546,527,1442
42.737309,471,1453
42.803481,469,1483
42.868913,470,1489
42.932036,469,1487
43.000413,471,1471
43.065859,475,1464
43.131837,480,1461
43.198241,461,1472
43.263769,470,1463
43.330129,522,1523
43.395991,581,1609
43.462060,640,1693
43.528169,715,1767
43.593566,757,1815
43.659871,803,1802
43.726683,808,1783
43.792273,828,1849
43.858684,841,1930
43.924475,850,1981
43.990100,884,2008
44.056912,912,1997
44.122674,931,1987
44.188580,933,1972
44.255176,926,1963
44.321193,932,1930
44.387114,944,1891
44.452765,960,1849
44.849411,954,1822
44.914796,1203,1563
44.980534,1246,1258
45.046660,1070,1143
45.112768,741,1116
45.179199,201,1140
45.245137,-150,1025
45.310912,-500,908
45.443065,-721,590
45.509238,-1259,-177
45.575198,-1941,-1273
45.641192,-2665,-2337
45.707153,-2952,-2884
45.772638,-3181,-3126
45.840108,-2989,-2662
45.905192,-2519,-1898
46.368218,-2604,-2205
46.995050,-2079,-1788
47.127240,-1829,-1355
47.190858,-2226,-1086
49.175111,-2202,-747
49.372261,-2149,-832
53.528802,-2563,-693
53.592677,-1411,-336
53.658841,-1559,-261
53.724268,-1647,-1096
53.791008,-1798,-1392
54.055334,-1587,-1568
54.782255,-1105,-1440
56.105401,-581,-1366
56.166935,-1164,-1068
57.488092,-1794,-1605
57.554447,-1285,-1008
57.620259,-823,-491
57.685782,-484,-25
57.752027,-218,356
57.818674,-18,685
57.883458,134,941
57.950287,263,1115
58.016046,381,1259
58.081955,447,1296
58.148042,508,1347
58.213590,538,1455
58.279593,548,1544
58.346324,568,1596
58.412167,487,1565
58.478236,350,1485
58.676072,253,1435
58.808032,253,1573
58.873924,277,1647
58.939426,241,1745
59.006371,251,1830
59.072410,296,1887
59.136816,347,1995
59.203966,360,2110
59.270469,439,2180
59.336052,537,2282
59.401510,638,2321
59.467604,721,2341
59.534467,784,2349
59.602334,820,2397
59.665260,880,2345
59.731563,928,2302
59.794866,996,2243
59.862487,1010,2198
59.928957,988,2184
59.995555,878,2206
60.061139,782,2227
60.126872,717,2236
60.193149,706,2213
60.259309,726,2196
60.325621,759,2187
60.391079,810,2158
60.522988,825,2145
60.589983,732,1954
60.655392,675,1742
60.721835,622,1533
60.787104,578,1360
60.853976,545,1227
60.919388,535,1138
60.985657,463,1107
61.051789,347,1259
61.117844,263,1402
61.182789,193,1521
61.250058,130,1628
61.315772,53,1689
61.382140,-16,1673
61.447322,-3,1439
61.512499,33,1193
61.579129,94,1006
61.645384,115,845
61.712600,142,679
61.777828,199,564
61.843929,299,526
61.909175,333,493
61.975172,269,422
62.041678,173,443
62.107446,123,519
62.173601,73,616
62.240199,197,671
62.306265,229,677
62.371818,207,662
62.435732,165,661
62.502529,195,661
62.569689,289,631
62.636574,394,581
62.702161,495,519
62.767832,566,497
62.833034,349,466
62.898399,214,445
62.965495,135,436
63.031099,22,398
63.096146,-86,370
63.162214,-220,359
63.228573,-378,362
63.294890,-507,289
63.360828,-557,341
63.427186,-649,298
63.492461,-676,302
