timestamp,x,y
17.755505,880,895
17.821570,875,898
17.890057,874,896
17.955907,870,912
18.021941,879,921
18.088300,861,864
18.155193,855,815
18.222310,856,778
18.289400,863,707
18.355225,853,639
18.421548,849,588
18.488674,836,556
18.554900,830,538
18.621286,819,520
18.688711,812,511
18.756162,802,506
18.819246,793,515
18.886074,785,521
18.953743,783,528
19.020993,788,533
19.085830,794,551
19.154647,803,579
19.222058,808,598
19.288382,816,607
19.355139,823,618
19.421074,826,617
19.488782,829,622
19.554205,825,607
19.621425,829,613
19.688078,832,616
19.755229,835,635
19.821465,839,642
19.887872,849,642
19.954084,851,638
20.021309,851,646
20.087697,854,652
20.154549,854,651
20.220109,865,654
20.288151,864,662
20.353851,860,666
20.420918,848,669
20.487224,841,668
20.554916,838,668
20.620359,837,665
20.687665,838,665
20.753381,839,668
20.820276,838,667
20.886493,834,678
20.953996,835,675
21.020218,824,574
21.087500,816,470
21.152835,803,419
21.220752,795,364
21.287769,784,329
21.353085,778,304
21.421478,772,282
21.487003,766,266
21.554006,762,257
21.620372,761,252
21.686095,762,254
21.751605,760,256
21.820063,757,262
21.886277,749,269
21.953940,746,268
22.019509,742,272
22.086629,748,280
22.153584,751,287
22.220014,756,299
22.285762,760,312
22.352101,758,327
22.418578,756,332
22.485158,754,334
22.552412,755,336
22.619427,757,339
22.686006,763,334
22.751486,764,334
22.818805,763,336
22.885951,772,336
22.951313,774,339
23.017561,775,339
23.085147,776,340
23.151679,775,341
23.217795,772,341
23.284844,771,349
23.351429,766,355
23.418156,762,356
23.485274,762,362
23.552385,761,366
23.618779,764,366
23.685467,766,361
23.751511,770,358
23.818467,775,349
23.884770,769,348
23.951145,774,353
24.018587,782,359
24.084910,785,365
24.151020,787,368
24.218204,791,364
24.419566,784,359
24.485164,796,365
24.551150,788,359
24.619665,778,340
24.684335,760,306
24.753037,748,259
24.818298,737,219
24.886731,719,179
24.951180,717,150
25.019888,714,141
25.085334,712,146
25.150726,711,135
25.220123,717,131
25.285348,726,137
25.352737,733,146
25.418683,735,157
25.484633,739,165
25.552512,744,173
25.616692,760,182
25.686445,769,192
25.750732,773,205
25.819816,770,227
25.884723,773,235
25.953076,775,244
26.017715,781,258
26.086423,779,277
26.151776,782,282
26.218688,787,287
26.285579,788,288
26.352612,784,298
26.418474,770,310
26.485036,765,316
26.552839,756,329
26.616881,759,337
26.685013,756,331
26.750977,762,345
26.820003,769,346
26.884629,770,353
26.952654,779,356
27.017199,780,347
27.216827,785,339
27.285029,780,391
27.351957,772,412
27.419194,789,461
27.484267,808,541
27.552245,817,678
27.619958,736,981
27.683027,678,1232
27.818324,630,1436
27.882940,573,1676
27.951963,504,1848
28.084803,470,1962
28.151264,446,2063
28.218639,325,2092
28.284884,255,2109
28.749688,191,2136
28.816328,128,2169
28.882017,60,2125
28.948961,5,2076
29.016042,-78,2065
29.082370,-137,2009
29.150207,-178,2039
29.215561,-205,2082
29.416036,-210,2049
29.482053,-206,2067
29.548595,-209,2112
29.615964,-206,2090
29.682554,-166,2029
30.015066,-155,1971
30.281578,-157,1941
30.349192,-162,1878
30.414840,-170,1830
30.481413,-233,1787
30.548260,-252,1767
30.613927,-295,1766
30.682196,-333,1761
30.949451,-388,1734
31.015018,-347,1627
31.082073,-302,1537
31.148023,-228,1464
31.214528,-172,1397
31.281374,-136,1376
31.348421,26,1430
31.414737,139,1471
31.481663,257,1526
31.548592,420,1560
31.614411,554,1591
31.680033,639,1629
31.747725,713,1606
31.880672,762,1614
31.947109,767,1596
32.081748,804,1569
32.147947,633,1499
32.413870,499,1434
32.480056,308,1337
32.548245,147,1256
32.614185,-21,1213
32.681606,-236,1078
32.747262,-423,1015
32.814124,-563,958
32.880994,-733,924
32.948452,-880,919
33.014489,-1011,937
33.080448,-1100,974
33.147574,-1032,1000
33.214658,-960,1014
33.281002,-954,1009
33.347581,-932,1043
33.413678,-901,1099
33.481524,-809,1116
33.547701,-720,1193
33.613694,-608,1268
33.680891,-422,1394
33.746035,-239,1589
33.813733,-97,1778
33.880888,27,1816
33.946826,82,1803
34.014215,175,1690
34.079861,229,1577
34.147441,238,1481
34.213556,244,1401
34.280041,310,1357
34.347050,331,1292
34.413023,313,1228
34.480445,253,1201
34.546784,185,1176
34.613476,145,1158
34.680832,118,1091
34.746659,61,1064
34.813549,0,1051
34.879458,-101,1044
34.947296,-160,1069
35.012773,-203,1063
35.080068,-276,1097
35.146066,-294,1105
35.213725,-297,1117
35.279086,-296,1066
35.346248,-329,1071
35.415666,-311,1092
35.479959,-332,1162
35.546642,-348,1198
35.612990,-374,1296
36.013957,-406,1359
36.079631,-358,1505
36.146678,-319,1586
36.212585,-344,1693
36.279421,-317,1757
36.345777,-291,1801
36.413242,-264,1850
36.479587,-258,1893
36.546148,-259,1941
36.613483,-282,1969
36.679496,-275,1975
36.747173,-280,1990
36.813368,-250,1992
36.879012,-250,1987
36.947152,-237,1944
37.012955,-291,1915
37.079371,-313,1892
37.145763,-338,1889
37.212084,-369,1926
37.278892,-367,1964
37.345627,-353,2011
37.413083,-331,2021
37.479277,-340,2034
37.545300,-327,2037
37.612212,-302,2043
37.678800,-303,2099
37.744643,-279,2124
37.811261,-253,2131
37.878093,-222,2139
37.945198,-203,2171
38.011471,-139,2167
38.085658,-98,2160
38.144743,-74,2171
38.212350,-34,2157
38.344812,-32,2170
38.412649,136,2074
38.478022,380,1942
38.545634,604,1799
38.611856,799,1674
38.678758,933,1721
38.744605,1006,1771
38.812460,1059,1803
38.878302,1088,1816
38.943904,1113,1819
39.144355,1106,1824
39.211249,1107,1654
39.278558,1108,1507
39.344152,1109,1395
39.411204,1104,1262
39.477722,1118,1203
39.544516,1096,1252
39.611796,1056,1353
39.678075,1015,1409
39.744890,968,1474
39.810762,950,1545
39.878199,926,1577
39.944645,896,1588
40.012395,874,1576
40.079497,827,1575
40.146301,763,1602
40.212553,738,1630
40.278510,735,1673
40.678308,747,1719
40.745209,700,1694
40.811615,676,1671
40.879804,655,1640
40.945804,634,1590
41.011278,618,1552
41.077464,597,1502
41.143656,579,1464
41.211579,570,1453
41.277026,662,1375
41.344021,756,1276
41.410526,856,1218
41.477192,928,1228
41.543525,1014,1232
41.610395,1098,1274
41.676626,1179,1312
41.743719,1182,1273
41.811758,1174,1221
41.876990,1165,1174
41.943998,1160,1139
42.010733,1119,1089
42.143321,1058,1056
42.209950,1071,1106
42.276675,1100,1135
42.344905,1133,1170
42.410711,1169,1198
42.477762,1198,1237
42.542859,1231,1262
42.610172,1257,1284
42.676515,1279,1290
42.742491,1297,1293
42.810675,1239,1198
42.876629,1194,1118
42.944039,1145,1037
43.009405,1046,1075
43.077870,931,1153
43.144339,837,1177
43.211219,795,1229
43.276495,748,1288
43.344334,686,1327
43.410993,656,1411
43.479278,619,1530
43.586577,620,1590
43.732788,585,1668
43.884958,732,1698
43.981144,833,1703
44.046333,963,1701
