timestamp,x,y
0.730003,1071,606
0.795803,1042,551
0.861593,1002,473
0.929082,962,408
0.994443,928,350
1.062202,895,294
1.125989,854,263
1.190774,815,195
1.258470,799,176
1.324818,780,157
1.390582,772,138
1.456814,773,146
1.522471,762,165
1.588033,763,173
1.654636,766,181
1.720785,759,173
1.786740,769,173
1.852836,778,194
1.918899,780,227
1.985096,789,325
2.051066,790,440
2.116981,794,503
2.182672,800,578
2.248593,795,640
2.314990,780,700
2.380613,738,750
2.446086,613,775
2.511871,488,833
2.577975,386,878
2.643390,350,898
2.710062,412,929
2.775980,460,937
2.841589,506,926
2.908333,556,806
2.973700,600,690
3.039543,657,559
3.105611,711,466
3.171429,755,378
3.237603,790,295
3.303627,807,260
3.369874,829,185
3.435911,857,120
3.501912,858,81
3.568334,882,37
3.634531,902,24
3.700229,905,-1
3.766602,905,12
3.832566,896,8
3.898084,904,-5
3.964390,920,1
4.030206,915,14
4.095920,916,44
4.162570,908,75
4.228289,893,89
4.294123,895,76
4.360892,891,76
4.426196,886,97
4.492346,881,69
4.558462,889,84
4.624543,874,62
4.690480,887,49
4.756933,898,44
4.822572,887,33
4.888656,892,14
4.954727,890,32
5.020950,889,25
5.086747,889,22
5.152474,895,21
5.218916,868,51
5.284970,858,53
5.350252,859,70
5.416901,865,69
5.483280,868,73
5.548639,880,63
5.614566,882,74
5.679300,895,69
5.745361,901,68
5.811753,903,89
5.877365,909,89
5.943446,923,99
6.009655,909,91
6.075689,916,146
6.141897,916,164
6.207591,868,164
6.273910,806,141
6.339851,762,148
6.405828,616,136
6.471533,495,148
6.537520,525,138
6.603816,559,136
6.669372,597,167
6.736155,641,136
6.802490,670,123
6.867805,711,120
6.933862,732,112
7.000323,768,132
7.066600,782,139
7.132360,791,90
7.198152,802,72
7.264416,805,72
7.330011,833,107
7.396535,852,113
7.462179,863,125
7.528659,881,143
7.594657,891,125
7.660255,883,76
7.726438,899,41
7.792341,904,24
7.858295,913,7
7.924803,964,52
7.990635,1089,190
8.056365,1202,312
8.122755,1297,417
8.188617,1331,504
8.254643,1281,455
8.320559,1222,390
8.386842,1171,320
8.452891,1245,412
8.518534,1310,511
8.585149,1365,570
8.650934,1400,643
8.716948,1434,711
8.782438,1465,734
8.848988,1504,768
8.914703,1522,790
8.979197,1529,792
9.044946,1542,791
9.111686,1574,814
9.177688,1581,810
9.243632,1612,803
9.309710,1607,784
9.441442,1620,754
9.507971,1635,794
9.573415,1623,796
9.639456,1613,782
9.705621,1609,741
9.771845,1609,729
9.837641,1595,728
9.903861,1598,720
9.970273,1579,722
10.035918,1562,735
10.101784,1467,800
10.167559,1407,829
10.234066,1391,805
10.300091,1416,773
10.367072,1413,761
10.432118,1419,742
10.498875,1407,737
10.564522,1404,722
10.630265,1378,692
10.696799,1250,605
10.762571,1139,498
10.828792,1056,401
10.894953,986,328
10.960522,935,287
11.026187,875,185
11.093104,844,140
11.159067,810,94
11.225768,774,36
11.290726,756,-13
11.357522,740,-50
11.423428,744,-71
11.489311,753,-67
11.555017,745,-99
11.621502,744,-138
11.687696,754,-179
11.753768,754,-196
11.818687,762,-224
11.885672,725,-216
11.951813,711,-216
12.016783,712,-194
12.082701,726,-128
12.149071,723,-99
12.213837,736,-59
12.279456,751,-54
12.346092,760,-33
12.411598,778,3
12.477527,773,32
12.544031,783,34
12.609764,789,44
12.676451,814,32
12.742116,847,19
12.808336,861,133
12.874249,860,198
12.939958,862,196
13.006206,874,171
13.072005,880,132
13.138848,887,116
13.204516,897,81
13.270135,902,53
13.336163,897,8
13.402054,900,-14
13.466363,918,-27
13.534772,941,-36
13.600417,936,-28
13.667200,941,19
13.733013,942,48
13.799184,926,92
13.864614,914,173
13.930407,916,237
13.996305,905,290
14.062448,900,333
14.129029,893,277
14.194973,902,231
14.261028,922,186
14.326754,935,132
14.392444,946,97
14.458625,950,85
14.525210,949,51
14.591441,945,12
14.656801,961,-7
14.723658,958,-24
14.788933,958,-42
14.854676,959,-62
14.921296,936,-66
14.986911,900,-53
15.053462,890,-71
15.118757,882,34
15.184955,860,138
15.251362,858,218
15.316790,841,292
15.382716,825,353
15.449140,827,413
15.515022,823,460
15.579584,822,496
15.646136,808,535
15.712063,805,560
15.778052,803,591
15.843814,821,605
15.910161,829,628
15.976163,829,642
16.042302,829,621
16.108122,831,612
16.174374,826,604
16.240139,829,586
16.306544,831,605
16.372539,848,592
16.438317,843,576
16.504986,860,542
16.569756,867,483
16.636405,865,460
16.702781,876,439
16.768510,872,371
16.834808,864,279
16.900386,857,214
16.966664,862,151
17.032363,861,112
17.098618,874,119
17.164802,855,119
17.231514,842,101
17.296399,830,85
17.362036,836,77
17.429007,821,66
17.494907,820,58
17.561082,834,37
17.627242,824,48
17.692954,828,36
17.759398,836,1
17.824105,827,23
17.890804,812,0
17.956696,819,0
18.022662,829,-13
18.086007,839,-9
18.220573,830,-20
