timestamp,x,y
5.944362,548,327
6.008118,552,322
6.074819,533,316
6.140919,528,311
6.206211,531,305
6.272519,512,299
6.338606,460,294
6.404463,453,288
6.470729,419,285
6.537012,419,281
6.602403,408,283
6.669408,408,291
6.735357,422,299
6.800722,480,308
6.867080,477,299
6.932760,479,295
6.999652,473,284
7.064889,469,274
7.130996,481,278
7.197436,477,274
7.263417,488,276
7.329122,492,274
7.395039,494,269
7.462060,509,267
7.526905,429,263
7.593392,350,266
7.659589,289,259
7.726129,231,261
7.791647,185,250
7.856613,158,228
7.923606,135,204
7.990067,123,191
8.056022,102,222
8.122058,92,215
8.187850,106,196
8.253485,105,178
8.320004,181,203
8.385273,271,281
8.452048,344,345
8.517261,396,401
8.583129,445,442
8.650140,463,481
8.715363,490,500
8.781520,527,520
8.847429,533,532
8.913062,559,555
8.978141,582,539
9.045584,605,564
9.112420,611,558
9.177662,606,554
9.243879,600,550
9.309943,598,550
9.374886,591,547
9.440204,599,543
9.506227,604,528
9.572499,595,524
9.638922,590,530
9.704267,587,527
9.771176,569,517
9.836507,546,502
9.902930,537,504
9.969286,523,497
10.035114,529,494
10.101293,536,492
10.167481,544,477
10.233080,570,462
10.298732,570,460
10.365396,558,456
10.431199,566,445
10.497293,569,453
10.563515,530,423
10.629182,433,375
10.695151,347,330
10.761089,252,285
10.826928,191,247
10.893016,167,232
10.959120,107,204
11.024248,92,165
11.091688,57,140
11.157872,73,107
11.224189,90,74
11.289796,132,61
11.353848,161,44
11.421397,279,120
11.488296,374,182
11.554227,440,239
11.619694,497,279
11.686018,533,309
11.751940,551,341
11.818038,560,364
11.883960,582,403
11.950315,607,439
12.016172,602,472
12.081957,604,474
12.148567,630,479
12.213542,643,492
12.280403,649,497
12.344637,637,499
12.410615,624,505
12.478535,593,514
12.544600,580,502
12.610248,581,491
12.674887,562,482
12.741144,589,478
12.807509,577,463
12.873674,584,452
12.939200,559,434
13.005591,557,434
13.071007,567,428
13.136925,561,420
13.203229,533,418
13.269047,515,426
13.334839,521,428
13.400859,531,427
13.467367,531,481
13.533334,522,509
13.600182,515,535
13.665317,516,529
13.731778,522,523
13.797769,513,513
13.863767,523,541
13.929873,522,575
13.995725,526,607
14.061695,521,614
14.127618,519,634
14.194032,516,659
14.259761,525,693
14.325743,520,708
14.391484,513,742
14.457805,512,754
14.523968,521,761
14.589659,533,770
14.656059,528,774
14.721385,527,780
14.788096,526,784
14.852920,519,791
14.919391,521,749
14.985941,542,715
15.052030,529,675
15.117983,522,627
15.183772,519,599
15.249899,522,586
15.316646,526,555
15.383398,522,544
15.448424,527,536
15.513729,528,509
15.579877,511,490
15.646338,505,486
15.712107,521,495
15.778537,526,494
15.844608,535,480
15.910162,541,485
15.974576,555,495
16.040089,559,496
16.107431,552,502
16.173284,564,492
16.240004,557,506
16.305384,546,519
16.371362,552,519
16.436701,548,504
16.503059,544,505
16.569132,541,500
16.634960,541,513
16.700298,542,510
16.766793,530,493
16.832683,529,491
16.899645,529,479
16.965270,527,461
17.030921,532,467
17.097777,520,465
17.163150,526,452
17.229291,510,450
17.296475,509,447
17.361553,498,449
17.428418,492,450
17.493488,500,456
17.560127,503,459
17.625636,497,480
17.692313,503,478
17.757412,488,480
17.824490,502,479
17.889636,513,476
17.955597,519,480
18.022390,521,485
18.088102,508,498
18.153240,509,506
18.219383,513,512
18.285560,527,521
18.352361,519,539
18.417477,503,538
18.484078,524,549
18.549948,520,569
18.616228,524,577
18.682450,549,568
18.747889,554,580
18.814010,546,581
18.880243,541,573
18.946323,559,557
19.012172,551,572
19.078437,554,582
19.144372,552,562
19.210847,555,557
19.307467,551,553
19.373442,546,542
19.440635,542,534
19.505949,559,543
19.572113,549,547
19.638444,555,540
19.704965,550,550
19.769372,546,497
19.836018,568,424
19.901801,564,360
19.967724,571,290
20.034515,574,248
20.100298,569,237
20.166427,566,237
20.232854,545,209
20.298377,548,175
20.363969,498,150
20.430572,480,132
20.496213,422,116
20.563204,428,141
20.628737,466,270
20.694912,470,435
20.760438,484,579
20.827087,494,704
20.892701,518,806
20.958497,538,888
21.022393,554,960
21.089353,567,1015
21.156880,585,1013
21.222593,603,1002
21.288261,618,1002
21.354989,595,1107
21.420996,557,1206
21.486987,571,1289
21.552835,577,1375
21.619376,583,1410
21.684532,569,1428
21.751217,555,1432
21.817597,585,1440
21.883023,596,1506
21.949457,601,1522
22.015549,582,1500
22.080855,586,1513
22.147007,578,1502
22.212961,579,1503
22.279990,586,1521
22.345149,590,1544
22.411876,596,1550
22.477398,595,1548
22.542998,595,1548
22.607659,602,1536
22.674270,606,1526
22.739752,602,1514
22.805965,612,1515
22.872532,592,1500
22.938118,601,1490
23.004100,575,1444
23.069344,576,1438
23.135369,554,1400
23.201826,559,1397
23.268133,547,1357
23.334257,576,1352
23.400720,557,1337
23.466503,584,1360
23.532694,595,1373
23.598935,606,1377
23.664454,612,1386
23.730043,612,1400
23.796581,592,1387
23.863102,584,1390
23.929195,575,1373
23.994853,559,1365
24.059927,552,1363
24.127246,531,1372
24.193174,529,1380
24.258919,537,1389
24.325196,522,1387
24.390981,531,1401
24.457362,518,1398
24.523778,526,1405
24.588484,508,1402
24.655039,508,1423
24.721107,492,1415
24.786603,489,1424
24.852436,511,1422
24.918489,486,1403
24.983537,488,1407
25.050499,474,1392
25.114746,487,1405
25.183086,484,1392
25.249636,509,1404
25.314884,505,1413
25.381174,532,1398
25.446417,525,1379
25.513274,523,1406
25.579170,523,1422
25.644389,541,1416
25.711578,530,1424
25.777768,528,1398
25.842609,524,1399
25.908073,500,1387
25.973370,502,1394
26.039721,516,1397
26.106792,519,1386
26.171980,512,1388
26.237914,532,1428
26.303982,535,1426
26.369394,527,1413
26.435795,548,1444
26.502236,551,1453
26.567560,540,1449
26.634749,551,1454
26.700271,526,1440
26.765887,536,1459
26.832294,524,1466
26.898371,546,1497
26.964130,555,1505
27.030035,553,1456
27.097196,569,1463
27.163108,561,1408
27.228421,583,1419
27.294800,622,1406
27.361220,614,1378
27.426226,614,1341
27.492461,626,1329
27.559703,612,1292
27.625016,631,1275
27.691141,635,1252
27.757793,649,1252
27.822866,644,1234
27.888895,636,1201
27.954978,645,1175
28.020899,656,1154
28.087056,654,1152
28.152190,646,1136
28.219328,608,1136
28.285063,587,1130
28.351818,593,1127
28.416525,596,1126
28.483471,597,1109
28.548976,604,1106
28.614563,561,1110
28.681389,541,1100
28.746162,515,1009
28.812637,459,878
28.878841,396,707
28.944777,354,545
29.011542,336,401
29.077279,355,269
29.143079,323,178
29.240957,395,90
29.305468,452,6
29.373299,488,-54
29.439023,506,-120
29.504467,553,-34
29.571593,580,131
29.637152,601,289
29.702551,599,449
29.769357,592,564
29.835073,629,651
29.900948,649,539
29.967785,618,457
30.033064,610,371
30.099798,595,303
30.165389,602,235
30.231474,574,165
30.297376,601,98
30.362613,612,42
30.427845,602,-30
30.494795,585,-56
30.561546,590,-112
30.626247,617,-155
30.692812,623,-199
30.759398,625,-236
30.824979,637,-269
30.890662,644,-318
30.956369,618,-345
31.022456,621,-345
31.087087,624,-350
31.155423,637,-346
31.221453,646,-351
31.287459,645,-334
31.353500,648,-322
31.419998,648,-321
31.485698,635,-293
31.551774,658,-303
31.618601,663,-287
31.684184,671,-262
31.750134,673,-238
31.816480,679,-226
31.882361,706,-246
31.948367,721,-248
32.014390,724,-247
32.080134,732,-239
32.145751,723,-232
32.212101,723,-230
32.277857,701,-206
32.342891,689,-190
32.410451,671,-180
32.507462,671,-194
32.573932,688,-197
32.639862,674,-210
32.706461,661,-207
32.772043,653,-195
32.837870,663,-206
32.903700,658,-199
32.970030,655,-161
33.035684,642,-154
33.101463,630,-117
33.167406,621,-95
33.234964,627,-64
33.299721,608,-57
33.366264,577,-26
33.432114,580,-26
33.498384,547,-20
33.564001,544,-13
33.630213,529,0
33.696554,519,19
33.763061,518,38
33.828448,519,54
33.894860,506,45
33.961077,537,43
34.026409,558,30
34.092504,584,40
34.159125,611,28
34.225313,618,19
34.290981,639,-2
34.355914,642,-11
34.423907,642,-45
34.488543,663,-92
34.554401,657,-121
34.621146,635,-157
34.686762,621,-179
34.752661,599,-210
34.819000,577,-237
34.884711,575,-257
34.950915,544,-275
35.017410,545,-274
35.082529,507,-281
35.148866,481,-269
35.215135,442,-280
35.281058,425,-264
35.347065,398,-273
35.412951,408,-274
35.479049,428,-264
35.545034,456,-246
35.611201,483,-197
35.677736,511,-194
35.742858,566,-161
35.840505,578,-144
35.907265,610,-143
35.972182,631,-125
36.038268,655,-97
36.104741,672,-85
36.170790,695,-58
36.237369,710,-21
36.302652,712,-9
36.369131,697,0
36.434701,675,20
36.501365,687,5
36.567425,700,2
36.633505,698,15
36.698790,701,23
36.766053,706,14
36.831587,673,26
36.897106,632,48
37.096000,595,115
37.162693,572,270
37.293487,538,396
37.360108,332,538
37.426380,117,643
37.491281,-46,721
37.557976,-171,818
37.623008,-272,836
37.690489,-345,882
37.888255,-178,942
37.953301,278,916
38.020051,611,972
38.085481,848,1040
38.151801,1039,1073
38.283693,1235,1102
38.416130,1532,1118
38.614324,1805,1131
38.679671,2064,1173
38.746051,2287,1235
38.811845,2410,1240
38.878036,2416,1218
38.944415,2463,1273
39.009986,2405,1408
39.075643,2276,1472
39.141686,2094,1461
39.207250,2016,1494
39.274350,1979,1424
39.337653,1997,1391
39.404931,2008,1302
39.470323,2014,1268
39.536568,1965,1267
39.602932,1910,1297
